设备类别,标注json文件名称,data_path,json_path,转换状态（Y/N）
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15295/15295_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15306/15306_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15317/15317_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15328/15328_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15339/15339_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15351/15351_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15362/15362_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15373/15373_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15384/15384_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15395/15395_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15406/15406_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15407/15407_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15408/15408_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15409/15409_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15410/15410_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15412/15412_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15413/15413_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15414/15414_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15415/15415_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15416/15416_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode35,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15417/15417_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode36,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15418/15418_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode37,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15419/15419_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode38,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15420/15420_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode39,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15421/15421_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode40,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15423/15423_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode41,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15424/15424_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode42,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15425/15425_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode43,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15426/15426_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode44,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15427/15427_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode45,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15428/15428_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode46,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15429/15429_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode47,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15430/15430_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode48,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15431/15431_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode49,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15432/15432_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode50,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15434/15434_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode51,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15435/15435_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode52,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15436/15436_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode53,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15437/15437_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode54,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15438/15438_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode55,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15439/15439_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode56,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15440/15440_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode57,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15441/15441_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode58,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15442/15442_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode59,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15443/15443_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode60,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15445/15445_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode61,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15446/15446_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode62,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15447/15447_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode63,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15448/15448_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode64,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15449/15449_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode65,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15450/15450_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode66,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15451/15451_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode67,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15452/15452_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode68,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15453/15453_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode69,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15454/15454_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode70,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15456/15456_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode71,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15457/15457_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode72,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15458/15458_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode73,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15459/15459_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode74,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15460/15460_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode75,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15461/15461_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode76,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15462/15462_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode77,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15463/15463_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode78,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15464/15464_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode79,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15465/15465_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode80,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15467/15467_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode81,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15468/15468_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode82,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15469/15469_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode83,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15470/15470_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode84,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15471/15471_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode85,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15472/15472_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode86,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15473/15473_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode87,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15474/15474_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode88,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15475/15475_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode89,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15476/15476_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode90,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15478/15478_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode91,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15479/15479_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode92,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15480/15480_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode93,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15481/15481_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode94,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15482/15482_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode95,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15483/15483_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode96,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15484/15484_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode97,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15485/15485_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode98,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15486/15486_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode99,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15487/15487_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode100,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15241/15241_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode101,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15242/15242_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode102,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15243/15243_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode103,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15244/15244_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode104,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15245/15245_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode105,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15246/15246_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode106,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15247/15247_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode107,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15248/15248_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode108,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15249/15249_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode109,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15250/15250_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode110,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15252/15252_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode111,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15253/15253_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode112,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15254/15254_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode113,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15255/15255_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode114,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15256/15256_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode115,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15257/15257_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode116,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15258/15258_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode117,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15259/15259_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode118,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15260/15260_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode119,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15261/15261_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode120,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15263/15263_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode121,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15264/15264_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode122,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15265/15265_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode123,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15266/15266_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode124,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15267/15267_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode125,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15268/15268_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode126,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15269/15269_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode127,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15270/15270_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode128,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15271/15271_cam_high.mp4,
,,/docker/1.上传数据/新加卷Q/5月数据/pika/task_pour_basket_banana_1000_5.13/task_left_black_bananan_250/episode129,data/manual-upload/RoboBrain_Robotic_pika/videos/train/15272/15272_cam_high.mp4,
