设备类别,标注json文件名称,data_path,json_path,转换状态（Y/N）,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7391/7391_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7402/7402_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7413/7413_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7424/7424_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7256/7256_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7267/7267_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7278/7278_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7289/7289_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7300/7300_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7311/7311_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7322/7322_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7333/7333_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7344/7344_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7346/7346_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7348/7348_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7349/7349_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7350/7350_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7351/7351_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7352/7352_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7353/7353_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7354/7354_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7355/7355_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7356/7356_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7357/7357_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7359/7359_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7360/7360_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7361/7361_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7362/7362_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7363/7363_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode35,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7364/7364_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode36,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7365/7365_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode37,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7366/7366_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode38,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7367/7367_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode39,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7368/7368_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode40,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7370/7370_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode41,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7371/7371_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode42,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7372/7372_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode43,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7373/7373_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode44,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7374/7374_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode45,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7375/7375_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode46,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7376/7376_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode47,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7377/7377_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode48,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7378/7378_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode49,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7379/7379_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode50,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7381/7381_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode51,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7382/7382_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode52,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7383/7383_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode53,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7384/7384_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode54,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7385/7385_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode55,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7386/7386_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode56,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7387/7387_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode57,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7388/7388_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode58,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7389/7389_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode59,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7390/7390_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode60,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7392/7392_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode61,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7393/7393_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode63,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7395/7395_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode64,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7396/7396_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode65,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7397/7397_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode66,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7398/7398_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode67,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7399/7399_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode68,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7400/7400_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode69,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7401/7401_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode70,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7403/7403_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode71,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7404/7404_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode72,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7405/7405_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode73,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7406/7406_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode74,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7407/7407_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode75,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7408/7408_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode76,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7409/7409_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode77,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7410/7410_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode78,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7411/7411_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode79,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7412/7412_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode80,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7414/7414_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode81,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7415/7415_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode82,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7416/7416_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode83,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7417/7417_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode84,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7418/7418_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode85,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7419/7419_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode86,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7420/7420_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode87,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7421/7421_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode88,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7422/7422_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode89,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7423/7423_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode90,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7424/7424_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode91,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7425/7425_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode92,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7426/7426_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode93,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7427/7427_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode94,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7429/7429_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode95,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7430/7430_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode96,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7431/7431_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode97,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7432/7432_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode98,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7433/7433_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode99,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7434/7434_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode100,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7257/7257_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode101,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7258/7258_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode102,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7259/7259_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode103,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7260/7260_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode104,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7261/7261_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode105,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7262/7262_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode106,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7263/7263_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode107,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7264/7264_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode108,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7265/7265_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode109,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7266/7266_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode110,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7268/7268_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode111,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7269/7269_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode112,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7270/7270_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode113,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7271/7271_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode114,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7272/7272_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode115,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7273/7273_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode116,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7274/7274_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode117,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7275/7275_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode118,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7276/7276_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode119,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7277/7277_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode120,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7279/7279_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode121,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7280/7280_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode122,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7281/7281_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode123,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7282/7282_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode124,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7283/7283_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode125,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7284/7284_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode126,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7285/7285_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode127,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7286/7286_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode128,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7287/7287_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode129,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7288/7288_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode130,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7290/7290_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode131,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7291/7291_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode132,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7292/7292_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode133,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7293/7293_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode134,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7294/7294_cam_high.mp4,,
,,/docker/1.上传数据/data4/pika/task_stack_basket_1000_4.18/brown_down1/episode135,data/manual-upload/RoboBrain_Robotic_pika/videos/train/7295/7295_cam_high.mp4,,
